Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
474	:	1624958837.425	     5.266	0	363	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_UP_Pratapgarh
475	:	1624958837.953	     5.290	0	362	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_OR_Kandhamal
476	:	1624958838.492	     5.264	0	363	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_MP_Chhatarpur
477	:	1624958839.051	     5.236	0	359	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_OR_Jajpur
478	:	1624958839.567	     5.294	0	358	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_TN_Theni
479	:	1624958840.073	     5.259	0	369	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_UP_Sant_Kabir_Nagar
480	:	1624958840.581	     5.242	0	362	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_PB_Pathankot
481	:	1624958841.106	     5.272	0	360	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_WB_Kolkata
482	:	1624958841.656	     5.278	0	365	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_TN_Nagapattinam
484	:	1624958842.691	     4.449	0	364	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_AR_Upper_Siang
483	:	1624958842.179	     5.302	0	359	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_KA_Mysuru
485	:	1624958843.244	     5.235	0	359	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_UP_Jalaun
486	:	1624958843.756	     5.299	0	359	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_BR_Rohtas
487	:	1624958844.288	     5.329	0	358	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_HR_Sirsa
489	:	1624958845.309	     4.486	0	361	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_NL_Tuensang
488	:	1624958844.799	     5.346	0	366	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_UT_Pauri_Garhwal
490	:	1624958845.823	     4.483	0	361	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_MZ_Khawzawl
492	:	1624958846.930	     4.468	0	364	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_GJ_Banaskantha
491	:	1624958846.369	     5.419	0	568	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_KL_Kannur
493	:	1624958847.442	     5.206	0	368	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_WB_Purba_Bardhaman
494	:	1624958847.982	     5.257	0	360	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_TN_Vellore
495	:	1624958848.526	     5.236	0	358	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_JH_Gumla
496	:	1624958849.055	     5.293	0	360	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_KA_Raichur
497	:	1624958849.617	     5.306	0	361	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_JK_Srinagar
498	:	1624958850.145	     5.295	0	359	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_KA_Mandya
500	:	1624958851.196	     4.531	0	360	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_BR_Sheohar
499	:	1624958850.693	     5.213	0	362	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_UP_Kaushambi
501	:	1624958851.757	     4.459	0	369	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_ML_West_Khasi_Hills
502	:	1624958852.304	     5.486	0	568	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_MH_Nagpur
503	:	1624958852.824	     5.326	0	365	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_HR_Mahendragarh
505	:	1624958853.879	     4.519	0	358	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_NL_Wokha
504	:	1624958853.361	     5.296	0	359	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_MP_Bhopal
506	:	1624958854.388	     5.305	0	360	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_JH_Jamtara
507	:	1624958854.924	     5.274	0	360	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_HP_Kinnaur
508	:	1624958855.439	     5.264	0	361	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_GJ_Vadodara
509	:	1624958855.957	     5.226	0	361	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_OR_Rayagada
511	:	1624958857.031	     4.451	0	363	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_AR_East_Siang
510	:	1624958856.503	     5.241	0	359	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_MP_Morena
513	:	1624958858.078	     4.523	0	358	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_DN_Daman
512	:	1624958857.558	     5.246	0	358	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_RJ_Sikar
515	:	1624958859.138	     4.642	0	569	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_MN_Unknown
514	:	1624958858.597	     5.312	0	360	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_JH_Deoghar
516	:	1624958859.694	     4.467	0	363	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_AR_West_Siang
517	:	1624958860.199	     5.221	0	359	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_BR_Munger
518	:	1624958860.703	     5.235	0	365	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_AP_Vizianagaram
519	:	1624958861.223	     5.290	0	359	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_AP_Guntur
520	:	1624958861.744	     5.217	0	359	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_UP_Jhansi
521	:	1624958862.300	     5.184	0	366	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_GJ_Surendranagar
522	:	1624958862.805	     5.261	0	369	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_WB_Dakshin_Dinajpur
523	:	1624958863.345	     5.240	0	360	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_MP_Barwani
524	:	1624958863.867	     5.199	0	359	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_UP_Etawah
526	:	1624958864.942	     4.490	0	361	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_RJ_Italians
525	:	1624958864.401	     5.210	0	362	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_MH_Ratnagiri
527	:	1624958865.468	     5.242	0	358	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_TN_Karur
529	:	1624958866.506	     4.438	0	361	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_MZ_Serchhip
528	:	1624958865.982	     5.298	0	358	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_HP_Kullu
530	:	1624958867.038	     5.238	0	365	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_TN_Chengalpattu
532	:	1624958868.066	     4.483	0	368	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_GJ_Devbhumi_Dwarka
531	:	1624958867.558	     5.337	0	362	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_BR_Jehanabad
533	:	1624958868.584	     4.513	0	361	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_NL_Longleng
534	:	1624958869.105	     5.711	0	569	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_UP_Sambhal
535	:	1624958869.612	     5.253	0	362	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_JK_Baramulla
537	:	1624958870.689	     4.420	0	364	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_RJ_Other_State
536	:	1624958870.159	     5.253	0	363	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_TN_Coimbatore
538	:	1624958871.239	     4.473	0	360	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_AS_Unknown
539	:	1624958871.745	     5.232	0	359	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_JK_Ramban
540	:	1624958872.277	     5.598	0	569	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_NL_Dimapur
541	:	1624958872.802	     5.300	0	357	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_HR_Jind
542	:	1624958873.331	     5.263	0	359	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_KL_Idukki
543	:	1624958873.861	     5.282	0	362	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_UP_Shrawasti
544	:	1624958874.366	     5.483	0	569	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_OR_Nuapada
545	:	1624958874.869	     5.265	0	363	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_KL_Malappuram
546	:	1624958875.375	     5.263	0	359	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_BR_Nawada
548	:	1624958876.404	     4.454	0	364	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_LD_Lakshadweep
547	:	1624958875.896	     5.263	0	359	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_MP_Mandla
549	:	1624958876.972	     5.307	0	360	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_BR_Katihar
550	:	1624958877.522	     5.215	0	360	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_JH_Simdega
551	:	1624958878.060	     5.279	0	359	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_CT_Raipur
552	:	1624958878.587	     5.314	0	359	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_BR_Kaimur
553	:	1624958879.100	     5.305	0	361	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_UP_Hamirpur
554	:	1624958879.652	     5.261	0	362	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_UP_Chandauli
555	:	1624958880.169	     5.320	0	361	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_UP_Ghazipur
557	:	1624958881.188	     4.439	0	375	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_CT_Gaurela_Pendra_Marwahi
556	:	1624958880.675	     5.239	0	360	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_GJ_Navsari
558	:	1624958881.737	     5.270	0	363	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_MP_Ashoknagar
559	:	1624958882.279	     5.296	0	359	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_RJ_Barmer
561	:	1624958883.331	     4.480	0	374	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_ML_South_West_Garo_Hills
560	:	1624958882.814	     5.277	0	366	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_OR_Jagatsinghpur
562	:	1624958883.900	     5.235	0	360	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_UP_Kannauj
563	:	1624958884.405	     5.237	0	361	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_MP_Shivpuri
564	:	1624958884.912	     5.261	0	361	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_GJ_Junagadh
565	:	1624958885.458	     5.269	0	363	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_UP_Saharanpur
566	:	1624958885.969	     5.291	0	361	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_UP_Fatehpur
568	:	1624958887.057	     4.455	0	364	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_WB_Other_State
567	:	1624958886.512	     5.263	0	368	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_KA_Chamarajanagara
569	:	1624958887.576	     5.242	0	362	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_MH_Osmanabad
570	:	1624958888.091	     5.543	0	572	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_PB_Tarn_Taran
571	:	1624958888.637	     5.303	0	362	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_UP_Firozabad
572	:	1624958889.184	     5.269	0	359	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_WB_Howrah
573	:	1624958889.726	     5.329	0	363	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_OR_Subarnapur
574	:	1624958890.252	     5.309	0	362	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_PB_Ferozepur
575	:	1624958890.769	     5.213	0	361	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_UP_Lalitpur
576	:	1624958891.301	     5.286	0	600	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_GJ_Ahmedabad
577	:	1624958891.805	     5.254	0	358	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_HP_Solan
578	:	1624958892.360	     5.303	0	363	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_GJ_Panchmahal
579	:	1624958892.907	     5.263	0	360	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_MP_Vidisha
580	:	1624958893.435	     5.269	0	364	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_TN_Tirunelveli
581	:	1624958893.940	     5.293	0	363	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_AR_Papum_Pare
582	:	1624958894.454	     5.276	0	594	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_RJ_Jaipur
583	:	1624958895.010	     5.276	0	365	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_TN_Kallakurichi
585	:	1624958896.055	     4.500	0	358	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_MH_Akola
584	:	1624958895.529	     5.335	0	367	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_JH_West_Singhbhum
586	:	1624958896.588	     5.246	0	363	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_BR_Lakhisarai
587	:	1624958897.099	     5.555	0	576	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_TN_Tiruvannamalai
588	:	1624958897.652	     5.288	0	359	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_MP_Ratlam
590	:	1624958898.704	     4.519	0	364	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_CT_Other_State
589	:	1624958898.170	     5.261	0	361	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_RJ_Jhalawar
591	:	1624958899.225	     5.233	0	364	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_KA_Chitradurga
592	:	1624958899.730	     5.224	0	357	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_UP_Etah
593	:	1624958900.248	     5.235	0	361	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_OR_Balasore
594	:	1624958900.751	     5.256	0	366	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_UP_Muzaffarnagar
595	:	1624958901.302	     5.273	0	358	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_MP_Betul
596	:	1624958901.834	     5.239	0	363	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_CH_Chandigarh
597	:	1624958902.372	     5.259	0	360	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_BR_Saharsa
599	:	1624958903.431	     4.398	0	356	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_NL_Mon
598	:	1624958902.914	     5.263	0	360	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_UP_Ayodhya
600	:	1624958903.951	     5.292	0	362	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_UP_Prayagraj
602	:	1624958904.998	     4.505	0	357	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_GJ_Dang
601	:	1624958904.457	     5.259	0	363	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_KA_Vijayapura
603	:	1624958905.523	     5.311	0	359	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_MH_Raigad
604	:	1624958906.046	     5.743	0	569	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_JH_Latehar
605	:	1624958906.576	     5.266	0	370	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_WB_Paschim_Medinipur
606	:	1624958907.112	     5.232	0	360	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_UP_Kasganj
607	:	1624958907.631	     5.210	0	360	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_AP_Kurnool
608	:	1624958908.142	     5.282	0	359	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_HP_Chamba
610	:	1624958909.172	     4.496	0	362	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_MZ_Lawngtlai
609	:	1624958908.664	     5.279	0	362	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_UT_Champawat
611	:	1624958909.713	     5.197	0	366	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_UT_Tehri_Garhwal
612	:	1624958910.247	     5.466	0	570	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_OR_Nayagarh
613	:	1624958910.772	     5.323	0	362	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_RJ_Rajsamand
614	:	1624958911.314	     5.259	0	361	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_MH_Buldhana
615	:	1624958911.837	     5.279	0	361	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_UP_Mainpuri
616	:	1624958912.344	     5.293	0	360	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_CT_Mungeli
617	:	1624958912.878	     5.263	0	359	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_UP_Ballia
618	:	1624958913.413	     5.301	0	368	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_WB_Purba_Medinipur
620	:	1624958914.507	     4.446	0	368	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_AR_Capital_Complex
619	:	1624958913.941	     5.243	0	359	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_KA_Kodagu
621	:	1624958915.051	     5.236	0	358	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_UP_Banda
622	:	1624958915.561	     5.236	0	361	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_UP_Pilibhit
623	:	1624958916.096	     5.285	0	359	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_JH_Palamu
624	:	1624958916.613	     5.250	0	362	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_MP_Tikamgarh
625	:	1624958917.116	     5.309	0	366	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_HR_Charkhi_Dadri
626	:	1624958917.634	     5.337	0	359	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_OR_Ganjam
627	:	1624958918.141	     5.267	0	359	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_TR_Gomati
628	:	1624958918.656	     5.252	0	358	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_OR_Angul
629	:	1624958919.170	     5.247	0	368	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_PB_Fatehgarh_Sahib
630	:	1624958919.675	     5.236	0	366	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_AP_Visakhapatnam
631	:	1624958920.241	     5.289	0	363	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_OR_Mayurbhanj
632	:	1624958920.778	     5.285	0	361	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_BR_Vaishali
633	:	1624958921.306	     5.217	0	361	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_OR_Gajapati
634	:	1624958921.823	     5.276	0	358	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_MH_Jalna
635	:	1624958922.368	     5.260	0	360	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_MP_Anuppur
637	:	1624958923.389	     4.426	0	356	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_DN_Diu
636	:	1624958922.885	     5.265	0	363	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_MH_Aurangabad
638	:	1624958923.901	     5.193	0	361	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_TN_Tiruppur
639	:	1624958924.418	     5.309	0	360	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_KA_Dharwad
640	:	1624958924.952	     5.281	0	361	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_KA_Belagavi
641	:	1624958925.513	     5.206	0	358	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_OR_Boudh
642	:	1624958926.044	     5.277	0	362	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_MP_Alirajpur
643	:	1624958926.563	     5.314	0	362	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_CT_Gariaband
644	:	1624958927.090	     5.330	0	359	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_BR_Araria
645	:	1624958927.628	     5.316	0	359	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_HR_Ambala
647	:	1624958928.665	     4.437	0	361	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_MP_Mandsaur
646	:	1624958928.137	     5.226	0	359	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_HR_Palwal
648	:	1624958929.179	     5.240	0	365	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_TN_Virudhunagar
649	:	1624958929.726	     5.240	0	361	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_KA_Tumakuru
650	:	1624958930.232	     5.289	0	359	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_BR_Supaul
651	:	1624958930.760	     5.299	0	358	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_MP_Dewas
652	:	1624958931.320	     5.176	0	366	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_TR_North_Tripura
653	:	1624958931.836	     5.219	0	359	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_UT_Almora
654	:	1624958932.346	     5.243	0	363	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_KA_Kalaburagi
655	:	1624958932.909	     5.171	0	360	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_TN_Madurai
656	:	1624958933.419	     5.198	0	363	0	0	/software/Matlab/bin/matlab -nodisplay -r fit_TN_Dharmapuri
