Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
408	:	1611331380.063	   312.848	0	591526	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_GJ_Morbi
412	:	1611331383.040	   312.663	0	563247	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_JK_Kathua
414	:	1611331385.383	   310.733	0	576056	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_JK_Doda
415	:	1611331385.910	   310.728	0	559260	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_RJ_Jhunjhunu
413	:	1611331384.392	   312.338	0	553589	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_KL_Thrissur
521	:	1611331683.654	    15.477	0	1159	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_KA_Vijayapura
522	:	1611331688.242	    11.911	0	556	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_GJ_Dang
420	:	1611331389.593	   310.687	0	559261	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_PB_Pathankot
418	:	1611331387.564	   313.076	0	606511	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_MP_Chhatarpur
417	:	1611331387.009	   313.837	0	520550	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_OR_Kandhamal
422	:	1611331391.064	   310.388	0	501718	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_KA_Mysuru
520	:	1611331682.150	    20.128	0	1216	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_NL_Mon
523	:	1611331690.340	    13.217	0	1220	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_JH_Latehar
525	:	1611331692.941	    12.187	0	1081	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_UP_Kasganj
528	:	1611331696.814	    11.955	0	775	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_MZ_Lawngtlai
429	:	1611331398.335	   311.829	0	571577	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_JH_Gumla
531	:	1611331700.174	    11.565	0	947	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_RJ_Rajsamand
532	:	1611331700.706	    12.177	0	944	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_MH_Buldhana
439	:	1611331409.415	   303.480	0	701031	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_HP_Kinnaur
431	:	1611331401.834	   312.589	0	578020	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_UP_Kaushambi
536	:	1611331702.821	    12.865	0	538	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_AR_Capital_Complex
434	:	1611331405.903	   310.360	0	440538	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_MH_Nagpur
535	:	1611331702.254	    14.842	0	1147	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_KA_Kodagu
435	:	1611331407.175	   311.315	0	554154	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_HR_Mahendragarh
440	:	1611331409.992	   311.195	0	479600	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_OR_Rayagada
441	:	1611331410.529	   310.753	0	514248	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_MP_Morena
438	:	1611331408.754	   313.953	0	685958	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_JH_Jamtara
443	:	1611331412.549	   312.323	0	471477	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_RJ_Sikar
445	:	1611331414.601	   312.036	0	544279	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_JH_Deoghar
543	:	1611331713.434	    14.882	0	1144	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_OR_Angul
546	:	1611331716.285	    12.773	0	1014	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_BR_Vaishali
548	:	1611331718.499	    14.003	0	935	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_MH_Jalna
551	:	1611331722.728	    13.412	0	554	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_DN_Diu
550	:	1611331721.840	    15.856	0	1159	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_MH_Aurangabad
454	:	1611331428.320	   311.123	0	536159	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_MP_Barwani
453	:	1611331427.264	   312.238	0	532947	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_WB_Dakshin_Dinajpur
555	:	1611331729.075	    11.500	0	323	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_MP_Alirajpur
455	:	1611331429.946	   311.024	0	537908	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_UP_Etawah
452	:	1611331426.708	   314.611	0	531054	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_GJ_Surendranagar
552	:	1611331724.896	    16.845	0	1150	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_KA_Dharwad
458	:	1611331434.155	   313.434	0	653826	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_HP_Kullu
461	:	1611331438.435	   310.531	0	520551	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_BR_Jehanabad
524	:	1611331690.917	    58.088	0	66969	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_WB_Paschim_Medinipur
556	:	1611331732.508	    17.098	0	1436	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_CT_Gariaband
464	:	1611331446.682	   311.772	0	564929	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_UP_Sambhal
466	:	1611331447.842	   313.354	0	525872	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_TN_Coimbatore
567	:	1611331749.606	    14.736	0	1020	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_KA_Kalaburagi
560	:	1611331740.113	    25.055	0	21944	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_MP_Mandsaur
465	:	1611331447.296	   318.989	0	503906	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_JK_Baramulla
534	:	1611331701.740	    67.078	0	90844	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_CT_Mungeli
470	:	1611331458.601	   311.003	0	531399	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_NL_Dimapur
537	:	1611331703.561	    66.254	0	73349	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_UP_Pilibhit
421	:	1611331390.536	   381.868	0	519	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_WB_Kolkata
471	:	1611331462.066	   311.704	0	579486	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_HR_Jind
553	:	1611331726.644	    48.776	0	50918	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_KA_Belagavi
473	:	1611331466.846	   309.960	0	631291	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_UP_Shrawasti
474	:	1611331469.410	   309.549	0	558769	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_OR_Nuapada
476	:	1611331475.519	   310.323	0	529438	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_BR_Nawada
478	:	1611331478.259	   312.065	0	505639	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_BR_Katihar
477	:	1611331477.592	   313.446	0	701264	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_MP_Mandla
480	:	1611331483.387	   310.467	0	519568	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_CT_Raipur
481	:	1611331493.270	   312.311	0	560378	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_BR_Kaimur
482	:	1611331493.859	   311.779	0	628630	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_UP_Hamirpur
483	:	1611331499.265	   312.313	0	549670	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_UP_Chandauli
484	:	1611331506.740	   310.730	0	622539	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_GJ_Navsari
569	:	1611331758.461	    69.401	0	111821	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_TN_Dharmapuri
487	:	1611331533.066	   310.949	0	515298	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_RJ_Barmer
557	:	1611331736.144	   119.605	0	242253	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_BR_Araria
490	:	1611331568.950	   308.677	0	673290	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_MP_Shivpuri
491	:	1611331574.761	   309.080	0	578300	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_GJ_Junagadh
492	:	1611331582.018	   309.728	0	580892	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_UP_Saharanpur
540	:	1611331710.174	   200.009	0	598610	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_HR_Charkhi_Dadri
499	:	1611331647.241	   288.809	0	701030	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_OR_Subarnapur
497	:	1611331641.261	   308.413	0	673151	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_UP_Firozabad
527	:	1611331696.285	   260.483	0	701032	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_UT_Champawat
500	:	1611331647.754	   309.220	0	672871	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_PB_Ferozepur
501	:	1611331648.899	   311.129	0	688269	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_UP_Lalitpur
539	:	1611331708.784	   251.416	0	701247	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_MP_Tikamgarh
504	:	1611331651.598	   310.009	0	667061	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_GJ_Panchmahal
510	:	1611331661.755	   300.303	0	701037	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_BR_Lakhisarai
516	:	1611331670.229	   295.559	0	701025	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_UP_Etah
529	:	1611331697.355	   270.734	0	701252	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_UT_Tehri_Garhwal
513	:	1611331664.396	   303.927	0	701033	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_RJ_Jhalawar
507	:	1611331657.452	   311.438	0	557927	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_RJ_Jaipur
515	:	1611331669.011	   302.787	0	701248	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_KA_Chitradurga
511	:	1611331662.316	   312.848	0	583135	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_TN_Tiruvannamalai
533	:	1611331701.211	   281.465	0	701033	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_UP_Mainpuri
517	:	1611331674.644	   309.741	0	695625	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_UP_Muzaffarnagar
518	:	1611331675.638	   311.496	0	652431	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_CH_Chandigarh
549	:	1611331721.197	   266.642	0	701240	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_MP_Anuppur
519	:	1611331678.315	   309.942	0	692819	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_BR_Saharsa
542	:	1611331712.895	   278.187	0	701026	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_TR_Gomati
566	:	1611331748.994	   242.440	0	701025	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_UT_Almora
530	:	1611331699.137	   298.207	0	701036	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_OR_Nayagarh
564	:	1611331742.318	   256.968	0	701236	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_MP_Dewas
526	:	1611331695.725	   310.309	0	611268	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_AP_Kurnool
544	:	1611331714.441	   295.157	0	701256	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_PB_Fatehgarh_Sahib
554	:	1611331728.338	   281.680	0	701236	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_OR_Boudh
563	:	1611331741.741	   268.624	0	701238	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_BR_Supaul
547	:	1611331717.102	   294.559	0	701238	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_OR_Gajapati
538	:	1611331705.147	   309.649	0	680708	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_JH_Palamu
545	:	1611331715.692	   299.883	0	701252	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_AP_Visakhapatnam
565	:	1611331747.598	   270.057	0	701040	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_TR_North_Tripura
559	:	1611331739.450	   280.177	0	701032	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_HR_Palwal
541	:	1611331711.756	   310.497	0	552117	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_OR_Ganjam
562	:	1611331741.211	   288.680	0	701242	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_KA_Tumakuru
558	:	1611331737.707	   298.757	0	701029	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_HR_Ambala
568	:	1611331750.150	   297.024	0	701031	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_TN_Madurai
561	:	1611331740.659	   311.661	0	502143	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_TN_Virudhunagar
